AÑO;Ubic Técnica;Mes;Sector;  Corte;      Area;   Edad;      TC-mes;    TC-Total;     TCH;   TCHM;   Brix;Sacarosa; Pureza;Rendimient; Ton.Azucar;Ton.Azucar;Ton.Azucar (TAHM)
2025;3111-241;4;3111 PERALONSO;2;4.44;11.4;386.1;386.1;86.959;7.628;18.325;16.289;88.888;8.784;33.916;7.639;0.67
2025;3118-100;4;3118 ZAMBRANO;1;19.35;12.8;2601.99;2601.99;134.47;10.505;19.054;16.981;89.146;9.17;238.59;12.33;0.963
2025;3501-390;4;3501 RIOPAILA;2;9.77;11.3;916.84;916.84;93.842;8.305;17.906;15.63;87.219;8.35;76.558;7.836;0.693
2025;3501-640;4;3501 RIOPAILA;3;15.99;11.5;2324.62;2324.62;145.38;12.642;18.746;16.649;88.844;8.974;208.62;13.047;1.135
2025;3501-651;4;3501 RIOPAILA;3;5.03;11.4;604.98;604.98;120.274;10.55;18.458;16.399;88.854;8.841;53.489;10.634;0.933
2025;3501-650;4;3501 RIOPAILA;3;17.33;11.3;2582.78;2582.78;149.035;13.189;17.912;15.906;88.731;8.574;221.443;12.778;1.131
2025;3501-200;5;3501 RIOPAILA;7;1.3;11.2;136.03;136.03;104.638;9.343;19.45;17.032;87.585;5.949;8.093;6.225;0.556
2025;3102-140;6;3102 GERTRUDIS;10;6.59;12.8;791.28;791.28;120.073;9.381;19.044;16.796;88.218;9.131;72.254;10.964;0.857
2025;3102-015;6;3102 GERTRUDIS;1;13.87;13.1;1933.22;1933.22;139.381;10.64;19.563;17.416;89.017;9.513;183.917;13.26;1.012
2025;3102-280;6;3102 GERTRUDIS;4;20.38;12.2;2127.36;2127.36;104.385;8.556;18.469;16.264;88.041;8.835;187.942;9.222;0.756
2025;3104-234;6;3104 VALPARAISO;1;10.74;14.3;1706.12;1706.12;158.857;11.109;18.547;16.333;88.066;8.872;151.371;14.094;0.986
2025;3104-351;6;3104 VALPARAISO;9;10.18;12.2;1415.28;1415.28;139.026;11.396;18.64;16.541;88.73;9.021;127.667;12.541;1.028
2025;3104-192;6;3104 VALPARAISO;9;7.92;12.2;972.24;972.24;122.758;10.062;18.24;16.137;88.398;8.787;85.43;10.787;0.884
2025;3104-440;6;3104 VALPARAISO;10;10.18;12.3;1135.05;1135.05;111.498;9.065;17.654;15.532;87.981;8.433;95.716;9.402;0.764
2025;3105-430;6;3105 MORILLO;8;4.74;11.5;516.96;516.96;109.063;9.484;17.973;15.699;87.352;8.492;43.898;9.261;0.805
2025;3105-610;6;3105 MORILLO;2;4.39;12.6;649.57;649.57;147.966;11.743;18.562;16.466;88.717;8.978;58.32;13.285;1.054
2025;3105-612;6;3105 MORILLO;2;6.67;12.6;1008.02;1008.02;151.127;11.994;18.28;16.069;87.894;8.721;87.909;13.18;1.046
2025;3105-613;6;3105 MORILLO;2;2.79;12.3;448.66;448.66;160.81;13.074;18.198;16.181;88.906;8.833;39.632;14.205;1.155
2025;3106-700;6;3106 LA LUISA;4;7.52;12.6;1045.02;1045.02;138.965;11.029;18.48;16.459;89.072;8.992;93.972;12.496;0.992
2025;3106-081;6;3106 LA LUISA;5;11.68;12.6;1573.08;1573.08;134.682;10.689;19.466;17.469;89.738;9.581;150.72;12.904;1.024
2025;3109-060;6;3109 VENECIA;2;4;13.7;399.76;399.76;99.94;7.295;19.329;16.96;87.77;9.195;36.759;9.19;0.671
2025;3111-040;6;3111 PERALONSO;3;6.36;12.3;574.8;574.8;90.377;7.348;18.171;16.108;88.56;8.78;50.467;7.935;0.645
2025;3111-372;6;3111 PERALONSO;6;3.17;12.3;376.31;376.31;118.71;9.651;18.272;16.075;87.964;8.727;32.842;10.36;0.842
2025;3111-410;6;3111 PERALONSO;2;2.74;11.7;483.02;483.02;176.285;15.067;19.315;17.379;90.003;9.544;46.102;16.825;1.438
2025;3111-500;6;3111 PERALONSO;2;8.96;11.7;1447.28;1447.28;161.527;13.806;17.619;15.525;88.11;8.436;122.097;13.627;1.165
2025;3111-250;6;3111 PERALONSO;1;5.8;13.7;899.63;899.63;155.109;11.322;18.422;16.189;87.871;8.784;79.027;13.625;0.995
2025;3111-281;6;3111 PERALONSO;1;2.89;13.6;427.25;427.25;147.837;10.87;18.826;16.673;88.592;9.083;38.807;13.428;0.987
2025;3111-380;6;3111 PERALONSO;2;4.46;14;70.27;671.85;150.641;10.76;19.17;17.066;89.027;9.322;6.551;9.183;0.656
2025;3111-030;6;3111 PERALONSO;3;12.51;12.3;1412.96;1412.96;112.946;9.183;19.33;17.323;89.588;9.495;134.155;10.724;0.872
2025;3111-300;6;3111 PERALONSO;5;5.56;12.8;790.41;790.41;142.16;11.106;18.289;16.196;88.564;8.823;69.74;12.543;0.98
2025;3111-401;6;3111 PERALONSO;3;2.14;12.8;317.31;317.31;148.276;11.584;18.812;16.874;89.705;9.253;29.36;13.72;1.072
2025;3111-360;6;3111 PERALONSO;4;5.33;12.8;761.61;761.61;142.891;11.163;18.213;16.022;87.977;8.699;66.25;12.43;0.971
2025;3111-020;6;3111 PERALONSO;5;14.95;12.6;1468.97;1468.97;98.259;7.798;19.036;16.786;88.244;9.125;134.041;8.966;0.712
2025;3111-510;6;3111 PERALONSO;2;5.93;12.8;876.19;876.19;147.755;11.543;18.598;16.594;89.23;9.075;79.515;13.409;1.048
2025;3111-400;6;3111 PERALONSO;1;4.17;12.2;621.5;621.5;149.041;12.216;18.877;16.781;88.898;9.16;56.928;13.652;1.119
2025;3111-480;6;3111 PERALONSO;1;4.02;12.7;636.82;636.82;158.413;12.473;18.675;16.676;89.3;9.123;58.099;14.452;1.138
2025;3111-170;6;3111 PERALONSO;1;9.38;13.4;1495.998;1495.998;159.488;11.902;18.827;16.675;88.587;9.085;135.915;14.49;1.081
2025;3113-053;6;3113 SAN NICOLAS;2;4.59;11.7;547.22;547.22;119.22;10.19;18.054;15.795;87.479;8.551;46.791;10.194;0.871
2025;3113-060;6;3113 SAN NICOLAS;9;13.17;12;1467.08;1467.08;111.396;9.283;18.294;15.947;87.164;8.617;126.416;9.599;0.8
2025;3113-160;6;3113 SAN NICOLAS;8;14.88;12;1743.94;1743.94;117.2;9.767;18.863;17.015;90.198;9.356;163.161;10.965;0.914
2025;3113-100;6;3113 SAN NICOLAS;4;15.59;12.2;2009.39;2009.39;128.89;10.565;18.789;16.704;88.917;9.118;183.215;11.752;0.963
2025;3113-151;6;3113 SAN NICOLAS;3;6.03;12.8;688.02;688.02;114.1;8.914;19.204;16.927;88.169;9.2;63.295;10.497;0.82
2025;3121-191;6;3121 MORILLO;2;3.74;11.9;466.15;466.15;124.639;10.474;18.77;16.633;88.615;9.064;42.253;11.298;0.949
2025;3121-180;6;3121 MORILLO;2;2.46;11.9;295.04;295.04;119.935;10.079;18.951;16.791;88.604;9.149;26.994;10.973;0.922
2025;3121-250;6;3121 MORILLO;5;8.63;12.3;1154.36;1154.36;133.761;10.875;18.266;16.261;88.989;8.883;102.538;11.882;0.966
2025;3233-030;6;3233 LAGUNAS;2;5.62;12.9;896.17;896.17;159.461;12.361;19.121;17.077;89.331;9.344;83.734;14.899;1.155
2025;3233-091;6;3233 LAGUNAS;5;7.45;12.3;1305.69;1305.69;175.26;14.249;18.687;16.541;88.517;9.009;117.633;15.79;1.284
2025;3425-011;6;3425 TEQUENDAMA;3;5.43;12.3;675.34;675.34;124.372;10.112;18.9;16.857;89.184;9.217;62.243;11.463;0.932
2025;3501-580;6;3501 RIOPAILA;4;7.55;12.9;1132.51;1132.51;150.001;11.628;18.048;15.769;87.382;8.531;96.611;12.796;0.992
2025;3501-141;6;3501 RIOPAILA;3;5.49;13.4;669.93;669.93;122.027;9.107;18.359;16.421;89.459;8.991;60.236;10.972;0.819
2025;3501-540;6;3501 RIOPAILA;10;9.63;12.9;1124.83;1124.83;116.805;9.055;18.368;16.417;89.388;8.986;101.074;10.496;0.814
2025;3501-140;6;3501 RIOPAILA;4;10.61;11.5;1455.3;1455.3;137.163;11.927;18.346;16.193;88.256;8.807;128.165;12.08;1.05
2025;3501-320;6;3501 RIOPAILA;10;4.61;11.6;579.14;579.14;125.627;10.83;18.021;15.706;87.086;8.486;49.143;10.66;0.919
2025;3501-280;6;3501 RIOPAILA;3;9.47;11.6;1232.95;1232.95;130.195;11.224;18.336;15.942;86.962;8.602;106.062;11.2;0.965
2025;3501-362;6;3501 RIOPAILA;7;9.57;11.4;1090.16;1090.16;113.914;9.992;18.079;15.938;88.136;8.663;94.438;9.868;0.866
2025;3501-534;6;3501 RIOPAILA;10;6.14;12.7;38.58;510.13;83.08469055;6.542101618;11.86;10.12;85.329;6.3;2.43;14.524;6.409
2025;3102-016;7;3102 GERTRUDIS;1;6.91;11.5;908.78;908.78;131.517;11.436;18.891;16.749;88.659;9.89;89.881;13.007;1.131
2025;3102-181;7;3102 GERTRUDIS;1;10.57;15.1;1708.38;1708.38;161.625;10.704;18.549;16.606;89.524;9.855;168.355;15.928;1.055
2025;3102-190;7;3102 GERTRUDIS;10;19.25;11.3;2484.15;2484.15;129.047;11.42;18.836;16.648;88.381;9.815;243.826;12.666;1.121
2025;3104-051;7;3104 VALPARAISO;4;5.18;11.9;549.96;549.96;106.17;8.922;18.938;16.665;88.012;9.803;53.913;10.408;0.875
2025;3104-251;7;3104 VALPARAISO;5;8.28;13;928.28;928.28;112.111;8.624;17.797;15.805;88.801;9.341;86.708;10.472;0.806
2025;3104-252;7;3104 VALPARAISO;5;7.97;13.1;1024.16;1024.16;128.502;9.809;18.368;16.199;88.186;9.539;97.699;12.258;0.936
2025;3104-221;7;3104 VALPARAISO;2;10.36;12.6;1445.46;1445.46;139.523;11.073;18.503;16.272;87.966;9.569;138.312;13.351;1.06
2025;3104-201;7;3104 VALPARAISO;1;7.72;11.8;1118.25;1118.25;144.851;12.276;18.71;16.661;89.031;9.86;110.259;14.282;1.21
2025;3104-250;7;3104 VALPARAISO;5;9.02;13.2;1073.61;1073.61;119.025;9.017;18.769;16.765;89.33;9.937;106.684;11.828;0.896
2025;3104-280;7;3104 VALPARAISO;11;11.44;11.4;1542.94;1542.94;134.872;11.831;19.336;17.248;89.221;10.217;157.64;13.78;1.209
2025;3104-130;7;3104 VALPARAISO;1;4.92;11.9;896.35;896.35;182.185;15.31;18.021;15.939;88.439;9.401;84.263;17.127;1.439
2025;3105-660;7;3105 MORILLO;2;4.07;13.3;469.36;469.36;115.322;8.671;18.64;16.569;88.903;9.797;45.984;11.298;0.849
2025;3106-250;7;3106 LA LUISA;5;17.72;13;790.48;2351.37;132.696;10.207;18.512;16.642;89.9;9.897;78.23;12.584;0.968
2025;3106-281;7;3106 LA LUISA;3;1.97;13.7;194.82;194.82;98.893;7.218;18.076;15.979;88.398;9.422;18.355;9.317;0.68
2025;3106-780;7;3106 LA LUISA;5;9;13;511.23;1118.5;124.279;9.56;20.493;18.273;89.12;10.821;55.322;12.367;0.951
2025;3106-280;7;3106 LA LUISA;1;9.94;14.8;1634.76;1634.76;164.463;11.112;18.804;16.847;89.615;10.001;163.498;16.449;1.111
2025;3106-110;7;3106 LA LUISA;6;20.22;11.5;1513.05;2522.76;124.766;10.849;18.056;15.819;87.592;9.284;140.477;11.381;0.99
2025;3109-410;7;3109 VENECIA;3;17.32;12.2;2242.54;2242.54;129.477;10.613;19.006;16.824;88.546;9.927;222.612;12.853;1.054
2025;3109-010;7;3109 VENECIA;2;19.57;12.3;2598.55;2598.55;132.782;10.795;19.332;17.035;88.162;10.028;260.571;13.315;1.083
2025;3109-340;7;3109 VENECIA;4;16.88;12.2;2069.88;2069.88;122.623;10.051;19.049;17.06;89.543;10.126;209.596;12.417;1.018
2025;3109-310;7;3109 VENECIA;8;15.77;12.2;1579.75;1579.75;100.174;8.211;20.148;18.153;90.095;10.807;170.729;10.826;0.887
2025;3110-251;7;3110 NORMANDIA;1;8.63;14.5;1572.51;1572.51;182.214;12.567;18.765;16.686;88.925;9.868;155.17;17.98;1.24
2025;3110-250;7;3110 NORMANDIA;2;8.75;15.6;1401.07;1401.07;160.122;10.264;20.631;18.159;88.084;10.683;149.672;17.105;1.096
2025;3110-190;7;3110 NORMANDIA;1;16.33;16.7;2178.23;2178.23;133.388;7.987;18.579;16.531;88.978;9.779;213.009;13.044;0.781
2025;3110-240;7;3110 NORMANDIA;1;16.17;12.6;2023.18;2023.18;125.119;9.93;18.825;16.654;88.456;9.823;198.746;12.291;0.975
2025;3110-262;7;3110 NORMANDIA;1;5.95;12.3;934.95;934.95;157.134;12.775;18.694;16.552;88.54;9.767;91.318;15.348;1.248
2025;3110-151;7;3110 NORMANDIA;3;11.65;12;1320.75;1320.75;113.369;9.447;19.018;17.101;89.916;10.17;134.326;11.53;0.961
2025;3110-162;7;3110 NORMANDIA;3;5.97;12;883.05;883.05;147.915;12.326;18.958;16.816;88.737;9.933;87.711;14.692;1.224
2025;3110-100;7;3110 NORMANDIA;1;11.73;13.5;1637.1;1637.1;139.565;10.338;20.265;18.275;90.185;10.885;178.195;15.191;1.125
2025;3111-120;7;3111 PERALONSO;4;12.99;11.9;1436.05;1436.05;110.55;9.29;18.526;16.518;89.184;9.782;140.479;10.814;0.909
2025;3111-070;7;3111 PERALONSO;3;4.13;12.6;453.55;453.55;109.818;8.716;18.886;16.882;89.408;10.011;45.403;10.993;0.872
2025;3111-210;7;3111 PERALONSO;1;5.34;11.4;699.82;699.82;131.052;11.496;19.357;17.297;89.378;10.255;71.763;13.439;1.179
2025;3111-280;7;3111 PERALONSO;1;9.22;11.5;1281.63;1281.63;139.005;12.087;19.483;17.332;88.941;10.252;131.392;14.251;1.239
2025;3113-242;7;3113 SAN NICOLAS;1;2.35;15.4;386.1;386.1;164.298;10.669;20.078;18.193;90.585;10.861;41.935;17.845;1.159
2025;3113-240;7;3113 SAN NICOLAS;1;6.04;11.7;763.7;763.7;126.44;10.807;18.404;16.219;88.093;9.548;72.917;12.072;1.032
2025;3113-231;7;3113 SAN NICOLAS;1;12.19;15.3;1671.12;1671.12;137.089;8.96;19.273;17.292;89.715;10.273;171.675;14.083;0.92
2025;3113-230;7;3113 SAN NICOLAS;1;5.84;15.6;818.58;818.58;140.168;8.985;19.058;16.779;88.089;9.873;80.817;13.839;0.887
2025;3113-130;7;3113 SAN NICOLAS;5;14.24;12.9;1447.47;1447.47;101.648;7.88;19.199;17.217;89.579;10.226;148.017;10.394;0.806
2025;3113-120;7;3113 SAN NICOLAS;4;11.96;12.8;1505.86;1505.86;125.908;9.837;19.127;17;88.902;10.051;151.36;12.656;0.989
2025;3113-200;7;3113 SAN NICOLAS;1;9.89;12.1;1486.21;1486.21;150.274;12.419;18.619;16.426;88.223;9.675;143.786;14.539;1.202
2025;3113-110;7;3113 SAN NICOLAS;10;15.24;11.3;1617.77;1617.77;106.153;9.394;18.644;16.581;88.937;9.806;158.644;10.41;0.921
2025;3118-020;7;3118 ZAMBRANO;1;14.22;13;364.76;2464.03;173.28;13.329;19.827;17.147;86.474;9.995;36.459;16.464;1.266
2025;3118-060;7;3118 ZAMBRANO;6;12.14;13.4;1339.42;1339.42;110.331;8.234;19.244;17.172;89.261;10.174;136.267;11.225;0.838
2025;3118-023;7;3118 ZAMBRANO;1;8.2;13;147.87;1289.94;157.311;12.101;19.7;17.643;89.561;10.472;15.485;15.474;1.19
2025;3118-024;7;3118 ZAMBRANO;1;6.98;13.1;1017.43;1176.43;168.544;12.866;18.846;16.826;89.289;9.971;101.445;16.549;1.263
2025;3121-040;7;3121 MORILLO;4;8.45;11.6;1112.83;1112.83;131.696;11.353;18.879;16.876;89.365;10.007;111.357;13.178;1.136
2025;3121-200;7;3121 MORILLO;6;13.15;11.5;1613.83;1676.37;127.481;11.085;18.399;16.165;87.803;9.501;153.332;12.094;1.052
2025;3121-271;7;3121 MORILLO;2;5.6;11.6;809.55;809.55;144.563;12.462;19.267;17.005;88.302;10.018;81.1;14.482;1.248
2025;3122-250;7;3122 VENECIA;4;6.25;12.2;709.56;709.56;113.53;9.306;18.984;16.806;88.533;9.916;70.363;11.258;0.923
2025;3233-020;7;3233 LAGUNAS;5;2.27;12.3;218.97;388.62;171.203;13.919;17.993;15.991;88.873;9.455;20.703;15.558;1.265
2025;3233-021;7;3233 LAGUNAS;7;2.79;12.2;232.38;310.44;111.272;9.121;18.376;16.54;90.013;9.842;22.87;10.675;0.875
2025;3501-190;7;3501 RIOPAILA;2;22.23;13.7;975.36;2608.21;117.329;8.564;17.841;15.85;88.849;9.369;91.383;10.697;0.781
2025;3501-571;7;3501 RIOPAILA;7;7.5;12.1;875.85;875.85;116.78;9.651;18.505;16.432;88.808;9.711;85.051;11.34;0.937
2025;3501-550;7;3501 RIOPAILA;7;7.99;12;1089.11;1089.11;136.309;11.359;18.223;16.302;89.471;9.671;105.323;13.182;1.098
2025;3501-180;7;3501 RIOPAILA;8;8.06;11.9;698.14;1058.02;131.269;11.031;18.761;16.816;89.621;9.985;69.708;12.742;1.071
2025;3501-391;7;3501 RIOPAILA;5;7.4;11.9;333.47;939.13;126.911;10.665;19.572;17.825;91.067;10.668;35.576;11.853;0.996
2025;3501-551;7;3501 RIOPAILA;4;7.73;12.2;1009.15;1009.15;130.55;10.701;20.269;18.209;89.806;10.824;109.23;14.131;1.158
2025;3501-560;7;3501 RIOPAILA;4;8.59;12.2;1220.3;1220.3;142.061;11.644;18.723;16.735;89.387;9.923;121.09;14.097;1.155
2025;3501-561;7;3501 RIOPAILA;4;7.76;12.1;1071.87;1071.87;138.128;11.416;18.869;16.868;89.399;10.003;107.217;13.817;1.142
2025;3501-621;7;3501 RIOPAILA;2;9.05;12.2;1491.27;1491.27;164.781;13.507;18.107;15.987;88.307;9.42;140.476;15.522;1.272
2025;3501-310;7;3501 RIOPAILA;13;1.94;12.2;178.14;178.14;91.825;7.527;19.55;17.207;88.019;10.123;18.033;9.296;0.762
2025;3501-070;7;3501 RIOPAILA;3;11.05;12.1;1291.87;1291.87;116.911;9.662;18.434;16.087;87.299;9.422;121.722;11.016;0.91
2025;3102-094;8;3102 GERTRUDIS;7;3.35;13.7;320.75;320.75;95.746;6.989;20.348;18.418;90.499;11.321;36.311;10.839;0.791
2025;3102-020;8;3102 GERTRUDIS;1;10.64;12.8;1564.27;1564.27;147.0178571;11.48577009;20.528;18.656;90.909;11.49;179.731;14.108;1.102
2025;3102-092;8;3102 GERTRUDIS;7;3;12.6;362.03;362.03;120.677;9.578;18.25;16.314;89.39;9.965;36.078;12.026;0.954
2025;3102-025;8;3102 GERTRUDIS;8;12.44;12.6;1388.05;1388.05;111.58;8.856;19.314;16.999;88.035;10.302;142.992;11.495;0.912
2025;3102-191;8;3102 GERTRUDIS;3;4.43;12.6;519.85;519.85;117.348;9.313;19.417;16.988;87.531;10.263;53.351;12.043;0.956
2025;3104-261;8;3104 VALPARAISO;5;7.12;12.5;707.09;707.09;99.31;7.945;19.433;17.136;88.218;10.395;73.499;10.323;0.826
2025;3104-141;8;3104 VALPARAISO;4;6.37;13.1;619.54;619.54;97.259;7.424;18.747;16.533;88.198;10.029;62.134;9.754;0.745
2025;3104-260;8;3104 VALPARAISO;5;7.57;12.6;861.42;861.42;113.794;9.031;18.96;17.105;90.163;10.497;90.422;11.945;0.948
2025;3104-081;8;3104 VALPARAISO;2;4.65;13;557.38;557.38;119.867;9.221;19.285;17.316;89.751;10.601;59.088;12.707;0.977
2025;3104-182;8;3104 VALPARAISO;4;6.73;12.6;718.22;718.22;106.719;8.47;20.066;17.62;87.858;10.665;76.601;11.382;0.903
2025;3104-181;8;3104 VALPARAISO;4;5.74;12.6;609.85;609.85;106.246;8.432;18.83;16.675;88.57;10.137;61.82;10.77;0.855
2025;3104-142;8;3104 VALPARAISO;2;3.58;12.6;437.29;437.29;122.148;9.694;19.82;17.416;87.887;10.546;46.116;12.882;1.022
2025;3104-123;8;3104 VALPARAISO;10;3.72;12.6;535.29;535.29;143.895;11.42;20.019;18.061;90.211;11.084;59.329;15.949;1.266
2025;3104-120;8;3104 VALPARAISO;9;14.42;12.6;2004.41;2004.41;139.002;11.032;19.26;17.25;89.542;10.547;211.407;14.661;1.164
2025;3104-262;8;3104 VALPARAISO;5;6.94;12.6;700.99;700.99;101.007;8.016;19.712;17.627;89.422;10.77;75.494;10.878;0.863
2025;3104-170;8;3104 VALPARAISO;2;7.29;12.4;982.48;982.48;134.771;10.869;18.995;17.078;89.857;10.462;102.79;14.1;1.137
2025;3104-220;8;3104 VALPARAISO;6;8.41;12.4;1044.27;1044.27;124.17;10.014;20.699;18.64;90.049;11.428;119.341;14.19;1.144
2025;3105-650;8;3105 MORILLO;7;7.28;12.1;912.87;912.87;125.394;10.363;19.334;17.341;89.761;10.61;96.856;13.304;1.1
2025;3106-870;8;3106 LA LUISA;4;8.28;12.3;1297.87;1297.87;156.748;12.744;18.914;16.619;88.002;10.062;130.597;15.773;1.282
2025;3106-820;8;3106 LA LUISA;5;11.08;12.3;1383.93;1383.93;124.903;10.155;19.832;17.833;89.946;10.926;151.202;13.646;1.109
2025;3106-751;8;3106 LA LUISA;11;11.12;12.3;1574.31;1574.31;141.575;11.51;18.766;16.618;88.552;10.102;159.044;14.303;1.163
2025;3106-171;8;3106 LA LUISA;4;11.1;12.5;1554.58;1554.58;140.052;11.204;18.772;16.605;88.486;10.089;156.834;14.129;1.13
2025;3106-920;8;3106 LA LUISA;5;5.65;12.3;731.89;731.89;129.538;10.532;19.583;17.416;88.965;10.611;77.662;13.745;1.118
2025;3106-180;8;3106 LA LUISA;7;17.56;12.1;2333.87;2333.87;132.908;10.984;19.326;17.258;89.327;10.537;245.91;14.004;1.157
2025;3106-300;8;3106 LA LUISA;3;5.59;11.7;748.64;748.64;133.925;11.447;19.644;17.251;87.823;10.442;78.173;13.984;1.195
2025;3106-320;8;3106 LA LUISA;7;10.82;12.6;1632;1632;150.832;11.971;19.766;17.758;89.818;10.875;177.48;16.403;1.302
2025;3106-830;8;3106 LA LUISA;2;17.35;12.4;2499.4;2499.4;144.058;11.618;19.315;17.226;89.181;10.51;262.691;15.141;1.221
2025;3106-430;8;3106 LA LUISA;6;20.06;11.9;2952.53;2952.53;147.185;12.368;19.18;17.282;90.055;10.598;312.921;15.599;1.311
2025;3106-732;8;3106 LA LUISA;6;1.82;12.3;243.71;243.71;133.907;10.887;19.046;16.818;88.332;10.209;24.88;13.671;1.111
2025;3106-731;8;3106 LA LUISA;7;4.08;12.3;595.59;595.59;145.978;11.868;19.045;17.052;89.533;10.425;62.088;15.218;1.237
2025;3106-210;8;3106 LA LUISA;1;5.24;12.6;682.99;682.99;130.342;10.345;19.233;16.751;87.124;10.096;68.952;13.159;1.044
2025;3106-130;8;3106 LA LUISA;4;17.34;12;2218.2;2218.2;127.924;10.66;19.192;17.262;89.865;10.573;234.532;13.526;1.127
2025;3109-160;8;3109 VENECIA;9;11.39;12.3;917.16;1370.13;120.293;9.78;18.569;16.437;88.535;9.99;91.627;11.979;0.974
2025;3109-352;8;3109 VENECIA;2;4.36;12.8;542.83;542.83;124.502;9.727;19.457;17.428;89.533;10.657;57.847;13.268;1.037
2025;3110-160;8;3110 NORMANDIA;2;5.98;12.5;788.88;788.88;131.92;10.554;19.703;17.389;88.269;10.553;83.248;13.921;1.114
2025;3110-291;8;3110 NORMANDIA;2;6.2;12.9;770.62;770.62;124.294;9.635;19.968;17.864;89.445;10.917;84.126;13.569;1.052
2025;3110-180;8;3110 NORMANDIA;2;9.64;12.5;1202.58;1202.58;124.749;9.98;19.581;17.359;88.71;10.559;126.974;13.172;1.054
2025;3110-141;8;3110 NORMANDIA;2;6.22;11.8;758.63;758.63;121.966;10.336;18.936;16.853;89.014;10.272;77.924;12.528;1.062
2025;3110-161;8;3110 NORMANDIA;4;5.58;12.7;718.82;718.82;128.821;10.143;19.089;16.91;88.606;10.281;73.904;13.245;1.043
2025;3110-130;8;3110 NORMANDIA;11;1.98;12.7;263.41;263.41;133.035;10.475;19.64;17.225;87.718;10.419;27.445;13.861;1.091
2025;3110-140;8;3110 NORMANDIA;2;9.88;12.4;1155.74;1155.74;116.978;9.434;19.389;17.151;88.506;10.421;120.436;12.19;0.983
2025;3110-150;8;3110 NORMANDIA;2;6.06;12.5;720.16;720.16;118.838;9.507;19.974;17.65;88.37;10.718;77.189;12.737;1.019
2025;3110-020;8;3110 NORMANDIA;1;12.22;12.3;1459.98;1459.98;119.475;9.713;19.849;17.925;90.275;11.005;160.671;13.148;1.069
2025;3111-390;8;3111 PERALONSO;9;5.92;12;811.66;811.66;137.105;11.425;18.97;17.006;89.603;10.403;84.435;14.263;1.189
2025;3111-491;8;3111 PERALONSO;13;1.32;13.3;214.45;214.45;162.462;12.215;18.363;16.415;89.384;10.027;21.503;16.29;1.225
2025;3111-492;8;3111 PERALONSO;11;1.19;14.3;120.86;120.86;101.563;7.102;19.76;17.571;88.931;10.704;12.937;10.872;0.76
2025;3111-071;8;3111 PERALONSO;1;3.56;12.5;462.75;462.75;129.986;10.399;19.178;17.16;89.437;10.487;48.527;13.631;1.09
2025;3111-270;8;3111 PERALONSO;1;12.52;12.3;1769.67;1769.67;141.347;11.492;19.445;17.403;89.474;10.637;188.24;15.035;1.222
2025;3111-220;8;3111 PERALONSO;1;9;12.2;1060.38;1060.38;117.82;9.657;19.355;16.844;87.068;10.148;107.605;11.956;0.98
2025;3113-181;8;3113 SAN NICOLAS;5;1.41;12.4;139.18;139.18;98.709;7.96;18.653;16.563;88.799;10.083;14.034;9.953;0.803
2025;3113-122;8;3113 SAN NICOLAS;3;3.84;12.6;467.4;467.4;121.719;9.66;18.752;16.55;88.256;10.044;46.943;12.225;0.97
2025;3113-050;8;3113 SAN NICOLAS;1;14.05;12.1;1981.11;1981.11;141.004;11.653;20.575;18.743;91.075;11.557;228.96;16.296;1.347
2025;3113-241;8;3113 SAN NICOLAS;1;3.98;12.7;481.07;481.07;120.872;9.517;20.866;18.534;88.824;11.284;54.285;13.64;1.074
2025;3113-051;8;3113 SAN NICOLAS;1;4.58;12.6;637;637;139.083;11.038;19.598;17.331;88.444;10.529;67.068;14.644;1.162
2025;3113-150;8;3113 SAN NICOLAS;1;3.06;12.5;447.9;447.9;146.373;11.71;18.91;16.779;88.75;10.211;45.734;14.946;1.196
2025;3113-243;8;3113 SAN NICOLAS;12;2.68;12.7;273.58;273.58;102.082;8.038;18.537;16.379;88.358;9.946;27.21;10.153;0.799
2025;3113-140;8;3113 SAN NICOLAS;8;8.17;12.6;829.22;829.22;101.496;8.055;18.177;15.847;87.162;9.556;79.239;9.699;0.77
2025;3118-010;8;3118 ZAMBRANO;12;13.47;12.6;1989.83;1989.83;147.723;11.724;19.844;17.585;88.599;10.694;212.789;15.797;1.254
2025;3118-040;8;3118 ZAMBRANO;2;15.65;12.6;2364.15;2364.15;151.064;11.989;19.705;17.465;88.654;10.622;251.112;16.046;1.273
2025;3118-090;8;3118 ZAMBRANO;9;15.99;12.7;2429.91;2429.91;151.964;11.966;20.028;17.833;89.051;10.872;264.177;16.521;1.301
2025;3118-080;8;3118 ZAMBRANO;9;15.12;12.7;2302.58;2302.58;152.287;11.991;19.848;17.55;88.424;10.661;245.472;16.235;1.278
2025;3121-240;8;3121 MORILLO;9;5.06;12.4;576.59;576.59;113.951;9.19;19.623;17.578;89.58;10.749;61.976;12.248;0.988
2025;3121-231;8;3121 MORILLO;8;6.44;12.4;792.44;792.44;123.05;9.923;20.149;18.073;89.666;11.059;87.634;13.608;1.097
2025;3122-450;8;3122 VENECIA;3;10.76;12.5;1188.97;1188.97;110.499;8.84;19.58;17.319;88.48;10.522;125.104;11.627;0.93
2025;3122-050;8;3122 VENECIA;9;17.34;12.2;1888.05;1888.05;108.884;8.925;19.29;17.072;88.527;10.375;195.89;11.297;0.926
